브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
제주도그릴,(주)감칠맛,11,1,0,2,0,"464,572
(1.32)","13,139
-"
뚜띠쿠치나,지엘라온(주),11,1,0,1,0,"535,566
(1.52)","9,123
-"
마늘은약이다 보쌈&족발,(주)하늘푸드시스템,11,2,0,3,1,"648,702
(1.84)","27,658
-"
김부삼,(주)제이에스와이푸드,11,0,0,1,0,"595,530
(1.69)","15,058
-"
미방,㈜미방,11,6,0,0,0,"264,002
(0.75)","11,277
-"
황가네꼼닭,(유)지앤에스,11,1,2,0,0,"163,444
(0.46)","6,365
-"
아메리칸에그샌드,(주)윌앤컴퍼니,11,11,0,0,0,"0
(0.00)","0
-"
최숙이네,제이엠(JM)푸드코리아,11,0,0,2,0,"208,505
(0.59)","6,443
-"
곱창폭식,(주)피플블라썸,10,3,0,0,0,"423,595
(1.20)","30,255
-"
육회한연어,(주)씨앤에이치글로벌,10,3,8,2,0,"573,969
(1.63)","24,599
-"
낚시꾼 김춘복의 도시어부,낚시꾼김춘복의도시어부,10,8,0,0,0,"878,947
(2.50)","87,302
-"
최용찬의불노리,(주)한성푸드대구불노리막창창업컨설팅,10,5,1,1,1,"60,684
(0.17)","1,830
-"
달테이블,(주)비본코리아,10,0,1,2,0,"414,615
(1.18)","6,379
-"
싱싱난리부르스,싱싱난리부르스5000냥,10,1,7,0,1,"171,649
(0.49)","3,593
-"
산청자매훠궈,산청자매훠궈,10,8,0,0,0,"276,939
(0.79)","6,575
-"
최동민양푼갈비,최동민양푼갈비,10,1,5,0,2,"272,604
(0.77)","6,354
-"
오목집,(주)세광그린푸드리테일,10,4,0,0,0,"967,100
(2.75)","20,631
-"
돈까스짱,(주)먹깨비푸드,10,4,0,3,0,"154,221
(0.44)","18,872
-"
밥스테이크,(주)더꿈,10,0,2,4,1,"188,979
(0.54)","21,200
-"
쌀국수의고수,망고트리,10,10,0,0,0,"0
(0.00)","0
-"
킨지(KINJI),(주)킨지(KINJI),10,2,0,1,1,"421,823
(1.20)","13,312
-"
배달5삼겹,(주)피에프에스,10,0,0,0,0,"314,263
(0.89)","24,174
-"
철판떼기,철판떼기(주),10,8,0,7,0,"410,250
(1.17)","10,713
-"
오징어와친구들,(주)미래원에프앤씨,10,0,2,0,0,"0
(0.00)","0
-"
툴스돈카츠,툴스돈카츠,10,10,2,2,0,"178,952
(0.51)","7,158
-"
서소문족발,서소문(주),9,0,0,1,3,"599,667
(1.70)","15,704
-"
우마루,(주)마루에프씨,9,0,0,1,0,"334,403
(0.95)","8,282
-"
왓삼,왓삼푸드,9,5,2,0,0,"260,946
(0.74)","9,141
-"
황소곱창,(주)케이브로스에프앤비,9,5,0,3,0,"339,383
(0.96)","12,455
-"
펍피맥,(주)씨엔에프알티에스,9,1,0,2,1,"258,382
(0.73)","9,131
-"
가리미김밥,정연푸드,9,1,0,0,1,"47,014
(0.13)","3,111
-"
블랙스테이크,(주)더블유에스컴퍼니,9,0,0,5,0,"323,516
(0.92)","6,709
-"
치주고고,브로에프씨,9,1,0,5,1,"144,935
(0.41)","4,550
-"
다이닝센,(주)더센코리아,9,0,1,0,1,"323,781
(0.92)","4,412
-"
죤슨앤바오,(주)우성에프앤에스,9,7,0,0,0,"327,867
(0.93)","28,348
-"
돈탐라제주,(주)돈탐라제주,9,2,0,3,1,"184,087
(0.52)","4,603
-"
버금새우,(주)버금에프앤비,9,5,0,2,0,"183,365
(0.52)","19,302
-"
메밀나라,(주)메밀나라,9,1,1,0,0,"471,676
(1.34)","16,475
-"
오쭈,(주)엔씨코리아푸드,9,0,2,0,0,"391,107
(1.11)","10,203
-"
로니로티,(주)엘케이푸드글로벌,9,3,0,2,2,"1,075,136
(3.05)","12,864
-"
현가네33족발,현가창업경영컨설팅,9,0,0,0,0,"0
(0.00)","0
-"
통불,통불컴퍼니,9,6,0,1,0,"303,709
(0.86)","16,328
-"
가배두림,(주)가배두림,9,1,1,0,2,"482,881
(1.37)","18,400
-"
신사소곱창,(주)에스에스에프앤비,9,1,0,0,1,"546,304
(1.55)","33,114
-"
딜리버리쉐프,동원식품,9,4,0,0,1,"0
(0.00)","0
-"
모찌이야기,아론29(주),9,7,0,1,0,"198,917
(0.56)","18,083
-"
신도세기,더에스지파트너스(주),9,5,0,0,0,"1,446,589
(4.11)","19,034
-"
청초수물회&섭국,(주)청초수씨푸드,9,1,0,0,0,"0
(0.00)","0
-"
이시봉 족발보쌈,(주)현백,9,3,0,2,0,"125,467
(0.36)","4,775
-"
연막술,(주)푸드리아,8,1,0,4,0,"476,109
(1.35)","12,043
-"
포항황소곱창,더블유씨food,8,8,0,0,0,"327,105
(0.93)","13,084
-"
정직한푸줏간육화몽,(주)일미락푸드네트웍스,8,1,0,0,0,"636,888
(1.81)","16,219
-"
맛쭈서해쭈꾸미,(주)맛쭈,8,0,0,3,0,"441,455
(1.25)","13,443
-"
더블핸드스테이크,(주)제이에스케이에프앤비,8,0,0,0,0,"0
(0.00)","0
-"
새우꺾기,앤아이앤에프앤비,8,1,0,4,0,"118,701
(0.34)","5,371
-"
미스코다리 미스터황태,쿠잉에프엔씨(CooingF&C),8,2,0,0,0,"223,293
(0.63)","5,561
-"
연희옥,(주)진원에프씨,8,2,0,4,1,"0
(0.00)","0
-"
바르미샤브칼국수,(주)즐거운세상,8,0,0,0,0,"308,628
(0.88)","3,972
-"
바비큐BOX,(주)푸드테이너컴퍼니,8,0,0,0,0,"52,540
(0.15)","3,740
-"
모미락,(주)모미락멤버스,8,5,0,2,0,"293,197
(0.83)","24,709
-"
소메랑,(주)씨에이치제이,8,0,0,3,0,"386,392
(1.10)","17,653
-"
2代맛태,(주)2대맛태,8,7,5,0,0,"485,500
(1.38)","11,939
-"
더돈까스(the돈까스),(주)폴스타파트너스,8,0,0,1,0,"159,865
(0.45)","5,969
-"
사계절카레,(주)어깨동무컴퍼니,8,2,0,4,1,"228,924
(0.65)","14,272
-"
치폴레옹,(주)해피존에프앤비,8,0,0,2,0,"174,248
(0.49)","5,982
-"
이름없는 파스타,(주)한평의꿈,8,5,0,1,0,"363,638
(1.03)","30,404
-"
김이박부대찌개앤스테이크,(주)영광식품,8,2,2,0,0,"79,713
(0.23)","1,714
-"
호토모토(HottoMotto),(주)와이케이푸드서비스,8,3,0,5,0,"251,024
(0.71)","20,846
-"
왕서방왕치킨피자,"왕서방치킨피자,울트라강정(예찬)",8,1,0,2,0,"66,407
(0.19)","6,370
-"
장미막창,푸드스토리,8,4,0,0,0,"275,085
(0.78)","9,184
-"
육회한 감전통닭,(주)스타프렌차이즈,8,0,0,6,0,"363,364
(1.03)","10,791
-"
내가찜한코다리찜,내가찜한코다리찜(내찜코),7,1,0,1,0,"62,442
(0.18)","1,619
-"
완백부대찌개,씨엘카이로스(주),7,1,0,2,0,"560,927
(1.59)","17,259
-"
돈카냉면&파스타,DKFOOD,7,4,0,0,1,"360,409
(1.02)","13,686
-"
등갈비애꼬치다,라온에프앤씨,7,2,0,1,0,"178,449
(0.51)","9,609
-"
숨비소리,(주)춘자외식,7,2,3,0,0,"583,380
(1.66)","9,840
-"
바른곱창,제이오에프앤씨,7,7,0,0,0,"141,635
(0.40)","12,763
-"
오식야주육회관,(주)에이치제이컴퍼니,7,1,0,1,0,"303,103
(0.86)","15,029
-"
한씨네대가추어탕,농업회사법인(주)한씨네,7,2,0,2,0,"256,456
(0.73)","3,404
-"
감성대패,감성대패,7,7,0,0,0,"700,344
(1.99)","7,782
-"
곱창제작소,(주)더나은에프앤디,7,2,0,0,0,"267,488
(0.76)","7,566
-"
어풍당당,(주)하늘푸드시스템,7,4,0,0,0,"842,323
(2.39)","21,716
-"
설화참숯닭갈비,다원푸드,7,1,0,0,0,"128,609
(0.37)","5,305
-"
농부애갈비,(주)농부애푸드,7,1,1,0,0,"948,215
(2.69)","7,045
-"
바른곱창,제이오에프앤씨,7,7,0,0,0,"141,635
(0.40)","12,763
-"
양연화로,(주)양연에프엔비,7,1,0,0,2,"873,116
(2.48)","18,576
-"
국대오리,(주)상건,7,0,0,0,0,"316,905
(0.90)","11,675
-"
백락촌,백락촌,7,7,0,0,0,"0
(0.00)","0
-"
바비박스,(주)푸드엠코리아,7,4,0,9,0,"118,638
(0.34)","1,718
-"
청정고을순대,(주)바른랩,7,0,0,0,0,"130,714
(0.37)","3,784
-"
팔삼닭발,TheHoon코퍼레이션,7,1,0,5,3,"144,246
(0.41)","9,337
-"
황홀한막창,디오디시스템,7,3,0,6,0,"114,054
(0.32)","6,653
-"
꼬챙이,(주)제이에스인터푸드,7,0,0,0,1,"117,733
(0.33)","5,683
-"
김민성I'm넙띠기돈까스,유성푸드탑,7,2,0,0,0,"203,419
(0.58)","9,070
-"
우리동네미미네,(주)예스미미,7,3,0,4,0,"29,323
(0.08)","2,572
-"
농장사람들,농장사람들(주),7,1,0,1,0,"1,825,835
(5.19)","22,823
-"
치즈밥있슈?,치즈밥있슈,7,2,0,1,1,"58,509
(0.17)","5,850
-"
모소리,(주)서울스토리,7,7,0,0,0,"462,751
(1.31)","24,480
-"
주복신화 불타는막창곰장어,청우,7,0,0,0,0,"0
(0.00)","0
-"
어게인리프레쉬,서치온,6,5,2,0,0,"0
(0.00)","0
-"
문가네 정육식당,(주)문가네,6,4,0,0,0,"617,312
(1.75)","10,037
-"
깡우동,깡푸드,6,6,0,0,0,"0
(0.00)","0
-"
튀지1985,(주)지더블유에프앤비,6,6,0,0,0,"0
(0.00)","0
-"
카툰공감,(주)라이온에프지,6,0,0,3,0,"106,041
(0.30)","1,619
-"
풀잎채,(주)풀잎채,6,0,0,1,0,"1,797,739
(5.11)","11,771
-"
jay coffee,제이에이치푸드,6,1,3,0,1,"121,404
(0.34)","3,020
-"
궁 잔기지떡,(주)대령숙수,6,6,0,0,0,"0
(0.00)","0
-"
귀한족발,(주)귀한사람들,6,6,0,0,0,"505,411
(1.44)","17,934
-"
포장배달전문점육회백,더범컴퍼니,6,6,0,0,0,"0
(0.00)","0
-"
연타발,(주)행복한구이세상,6,0,0,0,0,"3,616,977
(10.27)","12,834
-"
오장동흥남집,(주)오제이푸드,6,2,0,0,0,"592,980
(1.68)","12,405
-"
더오니기리플러스,(주)더원코리아,6,0,0,1,0,"170,457
(0.48)","13,418
-"
상 동양수산,(주)일센치,6,0,18,0,0,"351,803
(1.00)","10,554
-"
세광양대창,(주)세광그린푸드리테일,6,6,0,0,0,"0
(0.00)","0
-"
홍담동 홍게우동집,(주)홍담에프앤비,6,6,0,0,0,"0
(0.00)","0
-"
정든낙지,정든푸드,6,0,0,0,0,"547,828
(1.56)","8,650
-"
쿠마키친,(주)에이치투엠,6,6,0,0,0,"128,947
(0.37)","5,941
-"
바푸리쉬는시간,(주)비피알,6,4,0,5,1,"201,712
(0.57)","11,853
-"
숯불의 향기,해피소스,5,1,0,2,1,"185,739
(0.53)","4,508
-"
육봉달333,(주)티아이코스모스,5,2,0,1,1,"400,842
(1.14)","5,720
-"
팬아시아(Pan Asia),(주)팬아시아다인힐,5,0,0,1,0,"630,497
(1.79)","11,022
-"
창화당,(주)더씨앤디,5,2,0,0,0,"694,565
(1.97)","51,924
-"
요가파이어,(주)강경푸드,5,2,1,0,0,"0
(0.00)","0
-"
말자네약속다방,(주)금탑에프앤비,5,1,1,1,0,"59,582
(0.17)","4,757
-"
샤브정,(주)다온에프앤비,5,1,0,0,0,"0
(0.00)","0
-"
서병장대김이병,(주)백호에프앤비,5,0,0,1,0,"272,765
(0.77)","14,902
-"
몽뜨레셰프 인더키친 패밀리 레스토랑,(주)제이앤피몽뜨레,5,0,0,0,0,"778,332
(2.21)","5,265
-"
몽뜨레셰프,(주)제이앤피몽뜨레,5,0,1,0,0,"39,448
(0.11)","493
-"
예가수제순대,㈜와이지,5,1,0,0,0,"314,413
(0.89)","7,628
-"
백정,(주)육칠팔,5,0,3,0,0,"1,016,992
(2.89)","6,464
-"
헝그리박스,(주)디에스에프앤비,5,3,0,0,1,"0
(0.00)","0
-"
몽슈슈,(주)몬쉘코리아,5,5,0,0,0,"140,602
(0.40)","2,342
-"
구슬함박,(주)구슬함박,5,1,0,2,0,"612,632
(1.74)","14,801
-"
강정이기가막혀,(주)푸디노에프앤디,5,0,0,5,0,"197,102
(0.56)","11,327
-"
본구이,(주)본앤푸드코리아,5,1,0,0,0,"0
(0.00)","0
-"
돈카츠&화꾸어,돈카츠&화꾸어,5,4,2,0,0,"53,470
(0.15)","5,205
-"
겟201(GET201),NC에프앤비(F&B),5,1,0,0,0,"726,371
(2.06)","6,603
-"
화덕고깃간,(주)강남에프앤비,5,2,0,0,1,"426,872
(1.21)","16,461
-"
반반한족발닭발,굿데이푸드,5,2,0,0,0,"138,981
(0.39)","6,177
-"
환공어묵베이커리,(주)환공어묵베이커리,5,3,0,0,0,"0
(0.00)","0
-"
테그42(TEgg.42),(주)테그글로벌,5,5,0,0,0,"200,304
(0.57)","19,387
-"
뭐양,농업회사법인(주)사천노마,4,0,1,2,0,"0
(0.00)","0
-"
겐돈소바,(주)겐돈에프앤비,4,1,0,0,0,"0
(0.00)","0
-"
한스델리쿡,(주)한스앤컴퍼니,4,3,0,1,0,"0
(0.00)","0
-"
종로상회,(주)씨엠씨에프씨,4,0,0,14,0,"0
(0.00)","0
-"
명덕총각족발,총각푸드,4,1,1,0,0,"0
(0.00)","0
-"
칠백집 서울껍데기,(주)길품에프엔비,4,4,0,0,0,"0
(0.00)","0
-"
영동족발,(주)영동족발,4,0,0,0,0,"0
(0.00)","0
-"
펄스맥커피,(주)펄맨,4,1,0,1,0,"0
(0.00)","0
-"
스마일핫도그&커피,(주)라핀카코리아,4,2,0,1,0,"96,000
(0.27)","12,000
-"
후라토식당,(주)석찬,4,4,0,0,0,"0
(0.00)","0
-"
헬로팬,㈜헬로에프앤비,4,4,0,0,0,"329,211
(0.94)","10,973
-"
피맥컴퍼니,(주)모던키친컴퍼니,4,1,0,1,0,"0
(0.00)","0
-"
심야스테이크,심야,4,1,0,0,0,"168,839
(0.48)","18,080
-"
큰바다해물아구찜,(주)두리에프앤비,4,3,0,0,0,"494,406
(1.40)","11,633
-"
오이씨통치킨,(주)프레시안에프앤비,4,1,0,1,0,"0
(0.00)","0
-"
안지랑곱창막창,안지랑&사람들,4,1,0,0,1,"0
(0.00)","0
-"
강경불고기,(주)강경푸드,4,2,0,2,1,"0
(0.00)","0
-"
달려라팬,달려라팬,4,2,0,4,1,"314,884
(0.89)","2,166
-"
베테랑바베큐,에프엠에프(주),4,0,0,0,0,"0
(0.00)","0
-"
하랑은상자초밥&모밀,하랑은(주),4,1,0,1,0,"0
(0.00)","0
-"
족발팩토리,(주)보일드,4,0,0,0,0,"0
(0.00)","0
-"
복어잡는사람들,에스제이푸드시스템,4,0,0,0,0,"0
(0.00)","0
-"
불소식당,(주)불소,4,0,0,1,0,"0
(0.00)","0
-"
이동근선산곱창.막창,(주)에이투지,4,1,5,2,0,"0
(0.00)","0
-"
바푸리뽕앤까스,(주)비피알,4,0,1,0,0,"0
(0.00)","0
-"
더하고부대찌개,(주)그레이스식품,4,4,0,0,0,"0
(0.00)","0
-"
오이씨통치킨,(주)프레시안에프앤비,4,1,0,1,0,"0
(0.00)","0
-"
서래통,(주)서래스터,4,0,0,0,0,"0
(0.00)","0
-"
노랑강정,(주)와이푸드,4,1,0,1,0,"235,260
(0.67)","17,214
-"
돈까스상회,(주)커틀랩,4,4,0,0,0,"0
(0.00)","0
-"
밀포유,밀포유,4,4,0,0,0,"0
(0.00)","0
-"
화레무,화레무,4,1,0,0,0,"267,693
(0.76)","5,150
-"
아낙촌,아낙촌,4,0,0,1,0,"326,752
(0.93)","8,713
-"
인사동고깃집,인사동고깃집,4,1,0,0,0,"0
(0.00)","0
-"
우리동네맛집 청해코다리,더라인,3,0,1,0,0,"27,275
(0.08)","496
-"
바B큐맥덕,(주)상건,3,0,0,0,0,"59,280
(0.17)","4,940
-"
광명대창집,(주)피플블라썸,3,3,0,0,0,"0
(0.00)","0
-"
아메리칸트레이,아메리칸트레이,3,3,0,0,0,"0
(0.00)","0
-"
보고싶다,(주)미식주,3,3,0,0,0,"0
(0.00)","0
-"
고봉밥짜글이,보헤미안,3,3,0,0,0,"0
(0.00)","0
-"
효도쿡123,(주)사랑과선행,3,3,0,0,0,"0
(0.00)","0
-"
춘천꼬꼬닭갈비,(주)중앙식품,3,0,0,0,0,"0
(0.00)","0
-"
황금소,(주)한창이앤피,3,0,0,0,0,"0
(0.00)","0
-"
퍼스트플로어,(주)원더,3,0,0,0,0,"0
(0.00)","0
-"
등갈비달인,(주)마스터푸드,3,0,0,1,0,"796,331
(2.26)","39,047
-"
미소공장,티앤에스피플(주),3,0,0,0,0,"0
(0.00)","0
-"
삼겹시대야시장축산,(주)비케이세븐코리아,3,3,0,0,0,"0
(0.00)","0
-"
츄카롱,츄카롱,3,2,0,0,0,"3
(0.00)","0
-"
커피스미스드래프트,커피스미스에프씨(주),3,1,0,0,0,"0
(0.00)","0
-"
종로냄비,(주)훌랄라,3,3,0,0,0,"0
(0.00)","0
-"
돌빙커피,돌빙F&B,3,0,0,0,0,"0
(0.00)","0
-"
청키면가,(주)제스코푸드,3,0,0,0,0,"0
(0.00)","0
-"
낭만닭발,낭만닭발,3,1,0,2,0,"0
(0.00)","0
-"
와이주스,와이주스,3,1,0,0,0,"0
(0.00)","0
-"
빛가람국밥,(주)빛가람에프앤비,3,0,1,0,0,"0
(0.00)","0
-"
아지양,(주)아지야,3,0,0,0,0,"0
(0.00)","0
-"
어죽대부,어죽대부푸드,3,1,0,0,0,"0
(0.00)","0
-"
착한전복,(주)두둑한행복,3,0,0,2,0,"0
(0.00)","0
-"
무스쿠스(MUSCUS),(주)리향인터내셔널,3,1,0,0,0,"0
(0.00)","0
-"
패대기,(주)깐깐한패밀리,3,3,0,0,0,"0
(0.00)","0
-"
바이킹스,(주)바이킹그룹,3,0,0,1,0,"0
(0.00)","0
-"
에그파파,(주)계림식품농업회사법인,3,0,1,0,0,"0
(0.00)","0
-"
황칠가,(주)에이치에스피라이프,3,1,0,0,0,"0
(0.00)","0
-"
치고야,아성푸드컨설팅,3,0,0,0,0,"0
(0.00)","0
-"
마키아티,(주)더담에프앤디아이,3,1,0,0,0,"0
(0.00)","0
-"
골치기,골치기,3,0,0,0,0,"0
(0.00)","0
-"
십원집,(주)쉐프진,3,0,0,7,0,"0
(0.00)","0
-"
샐러드박스(SaladBox),(주)이제이글로벌,3,1,0,0,0,"0
(0.00)","0
-"
월천삼계탕,월천삼계탕,3,1,0,0,0,"0
(0.00)","0
-"
연어이야기,연어이야기,3,0,0,0,1,"0
(0.00)","0
-"
어묵먹은호랑이,(주)피쉬바게트,3,0,0,0,0,"0
(0.00)","0
-"
혼술식당,본프레시,3,3,0,0,0,"0
(0.00)","0
-"
하남닭뽂상회,(주)나도람에프씨,3,2,0,0,1,"0
(0.00)","0
-"
돼지대첩,(주)해리코리아,3,4,0,1,0,"0
(0.00)","0
-"
서가 김푸드 연수해물나라,서가김푸드,3,0,0,0,0,"0
(0.00)","0
-"
가마솥김치찜,불철주야컨설팅,2,2,0,1,0,"44,250
(0.13)","3,760
-"
윤가네오리구이전문점,윤가네오리구이체인사업본부,2,0,0,0,0,"0
(0.00)","0
-"
위찜,위찜,2,2,0,0,0,"0
(0.00)","0
-"
착한전수 동네맛집족발,(주)맛집을만드는사람들,2,2,0,0,0,"0
(0.00)","0
-"
대갈탕6949,파워푸드(유),2,0,0,3,0,"0
(0.00)","0
-"
서해해물칼국수,청록식품,2,2,0,0,0,"0
(0.00)","0
-"
완벽한 인생,(주)투썬에프엔씨(F&C),2,3,0,1,0,"0
(0.00)","0
-"
보울박스,(주)제니라이프,2,2,0,0,0,"0
(0.00)","0
-"
고기굽는짬장,(주)한국창업경제연구소,2,0,0,2,0,"0
(0.00)","0
-"
우마이살몬,히노아스카(주),2,0,1,0,1,"0
(0.00)","0
-"
소바루,소바루,2,2,0,0,0,"0
(0.00)","0
-"
버거스테이지,(유)버거스테이지,2,2,0,0,0,"0
(0.00)","0
-"
고기굽는카페조선,(주)더굿에프엔씨,2,0,0,0,0,"0
(0.00)","0
-"
우텐더,(주)우텐더코리아,2,1,0,0,0,"0
(0.00)","0
-"
진배족발,진배족발,2,0,0,0,0,"0
(0.00)","0
-"
즐거운심야식당,(주)즐거운,2,0,0,0,0,"0
(0.00)","0
-"
닭대장,㈜헬로에프앤비,2,2,0,0,0,"0
(0.00)","0
-"
카페츄로빅,(주)브릭심,2,0,0,0,0,"0
(0.00)","0
-"
고래고래회&해산물포차,(주)족발야시장,2,0,0,2,0,"515,793
(1.47)","7,468
-"
스시네코,만호F&B,2,2,0,0,0,"0
(0.00)","0
-"
방콕포차,(주)놀부,2,3,1,0,0,"0
(0.00)","0
-"
에쎄레젤라또,(주)에쎄레,2,0,1,2,0,"185,209
(0.53)","8,805
-"
비손샤브칼국수,(주)비에스다이닝코리아,2,1,0,0,0,"0
(0.00)","0
-"
성식이네 매운닭발,성식이네매운닭발,2,0,0,0,0,"0
(0.00)","0
-"
세광교대갈비집,(주)세광그린푸드리테일,2,2,0,0,0,"0
(0.00)","0
-"
고기고샵,(주)스몰빅마케팅컴퍼니,2,0,1,0,0,"721,602
(2.05)","3,768
-"
올리브돈까스,(주)지엔에스우쿠야,2,0,0,0,0,"0
(0.00)","0
-"
훠궈야,(주)굿맨프리미어파트너스,2,1,0,0,0,"0
(0.00)","0
-"
꼬꼬순이,진미통상,2,0,0,1,0,"0
(0.00)","0
-"
여비내부잣집석쇠불고기,여비내푸드시스템,2,0,1,2,0,"0
(0.00)","0
-"
사천노마훠궈,농업회사법인(주)사천노마,2,1,0,1,0,"0
(0.00)","0
-"
도담육개장,도담유통,2,1,0,0,0,"0
(0.00)","0
-"
설화참숯닭갈비,배가푸드,2,0,0,1,0,"0
(0.00)","0
-"
북해도목장,(주)피플블라썸,2,0,0,0,0,"367,682
(1.04)","53,926
-"
칠성식당,(주)가업에프씨,2,0,0,1,0,"0
(0.00)","0
-"
테이스트오브비엣,(주)어깨동무컴퍼니,2,2,0,0,0,"0
(0.00)","0
-"
올리브명품찹쌀꽈배기,올리브푸드,2,2,0,0,0,"0
(0.00)","0
-"
이태리반점,(주)엘케이푸드글로벌,2,0,0,1,0,"0
(0.00)","0
-"
삼육칠하우스,(주)유원에프앤비,2,1,0,0,0,"749,864
(2.13)","10,140
-"
에스엠푸드,에스엠(SM)푸드,2,1,0,0,0,"0
(0.00)","0
-"
굴담,굴담푸드,2,1,0,1,1,"0
(0.00)","0
-"
제니스 테이블,제니스테이블,2,2,0,0,0,"0
(0.00)","0
-"
장발장,장발장,2,0,0,2,0,"0
(0.00)","0
-"
루시카토캔디,(주)루시카토,2,0,0,0,0,"0
(0.00)","0
-"
미사리스테이크,(주)하남에프앤비,2,1,0,0,0,"459,191
(1.30)","16,400
-"
아리랑수제고로케,(주)아리랑에프앤비,2,0,0,0,0,"0
(0.00)","0
-"
삼미대포,(주)명랑식품,2,2,0,0,0,"0
(0.00)","0
-"
등심연구소,썰로인연구소,2,2,0,0,0,"0
(0.00)","0
-"
게고집,(주)한백푸드앤,2,2,0,0,0,"0
(0.00)","0
-"
삼화정삼계탕,자연을담은삼화정삼계탕,1,0,0,0,0,"0
(0.00)","0
-"
이태리상회,(주)이태리상회,1,0,0,0,0,"0
(0.00)","0
-"
봉대박파스타&찜닭,(주)에프씨봉대박,1,1,0,0,0,"0
(0.00)","0
-"
오스푼,(주)오리지날스푼,1,0,0,0,0,"0
(0.00)","0
-"
신포신닭강정,(주)다올에프엔지,1,1,0,0,0,"0
(0.00)","0
-"
바퀴달린 깨막깨삼,승승그룹(주),1,1,0,0,0,"0
(0.00)","0
-"
낭만순대,(주)창구에프앤씨,1,1,0,0,0,"0
(0.00)","0
-"
쭈꾸미킹,(주)엠제이오,1,0,0,1,0,"0
(0.00)","0
-"
정담은보쌈,정담은보쌈(주),1,0,0,0,0,"0
(0.00)","0
-"
우와,우와,1,1,0,0,0,"0
(0.00)","0
-"
강남꼬치1번가,(주)강남식품1번가,1,0,0,0,0,"0
(0.00)","0
-"
꼬치공방,비범한녀석들,1,1,0,0,0,"0
(0.00)","0
-"
카페마이뮤지엄,카페마이뮤지엄,1,1,0,0,0,"0
(0.00)","0
-"
바로온쉐프,(주)바로온,1,1,0,0,0,"0
(0.00)","0
-"
오므토토마토,아모제푸드(주),1,0,1,0,0,"0
(0.00)","0
-"
갓튀김닭,(주)와이케이,1,1,0,0,0,"0
(0.00)","0
-"
돈까스회관,(주)바르다프랜차이즈,1,1,0,0,0,"0
(0.00)","0
-"
스푼더스트릿,(주)오리지날스푼,1,0,0,0,0,"0
(0.00)","0
-"
한잔차차,(주)차차,1,0,0,2,0,"0
(0.00)","0
-"
바스버거(BAS BURGER),(주)테이스터스,1,1,0,0,0,"0
(0.00)","0
-"
백오도찹쌀누룽지탕,마루앤F/D,1,0,0,0,0,"0
(0.00)","0
-"
돈카츠프라이,망고트리,1,1,0,0,0,"0
(0.00)","0
-"
오늘스테이크,(주)우리동네에프앤비,1,1,0,0,0,"0
(0.00)","0
-"
육칠팔,(주)육칠팔,1,0,0,0,0,"0
(0.00)","0
-"
원웨이,(주)바이킹그룹,1,0,0,0,0,"0
(0.00)","0
-"
유온달포장,유온달포장,1,1,0,0,0,"0
(0.00)","0
-"
모자온달,모자온달포장,1,0,0,0,0,"0
(0.00)","0
-"
오야스미,오야스미파주점,1,0,0,0,0,"0
(0.00)","0
-"
돈까스팩토리,(주)일승식품,1,0,0,1,0,"0
(0.00)","0
-"
원키친,(주)더본코리아,1,0,0,0,0,"0
(0.00)","0
-"
아이엠쿡,(주)비본코리아,1,0,0,0,0,"0
(0.00)","0
-"
룸서비스 파이브스타,(주)트리플에이컴퍼니,1,1,0,0,0,"0
(0.00)","0
-"
모두의곱창,모두의곱창본점,1,1,0,0,0,"0
(0.00)","0
-"
세겹살,세겹살,1,1,0,0,0,"0
(0.00)","0
-"
야미에그,(주)마세다린,1,1,0,0,0,"0
(0.00)","0
-"
24티에스라운지(24TS Lounge),(주)더블류스텔라,1,1,0,0,0,"0
(0.00)","0
-"
요리야 황제돈가스,(주)다알찬,1,1,0,0,0,"0
(0.00)","0
-"
누룽씬,농업회사법인순천만누룽지(주),1,1,0,0,0,"0
(0.00)","0
-"
아리노마마,임정라인(주),1,1,1,1,0,"0
(0.00)","0
-"
돌삼닭,돌삼닭하남점,1,0,0,1,1,"0
(0.00)","0
-"
돈까스고집,(주)소담,1,1,0,0,0,"0
(0.00)","0
-"
도리토리,(주)모닥홀딩스,1,0,0,0,0,"0
(0.00)","0
-"
이태리함박육쌀국수,(주)플라잉테이블,1,1,0,0,0,"0
(0.00)","0
-"
눈꽃대패,눈꽃푸드,1,1,0,0,0,"0
(0.00)","0
-"
바퀴달린 깨막깨삼,승승그룹(주),1,1,0,0,0,"0
(0.00)","0
-"
복닥찜닭,(주)비엔피푸드,0,0,0,0,0,"0
(0.00)","0
-"
미치닥떡볶이,(주)우리둥지,0,0,0,0,0,"0
(0.00)","0
-"
DNRANCH,(주)비아든,0,0,0,0,0,"0
(0.00)","0
-"
홍중라좡훠궈,중경홍중샤브뷔페,0,0,0,0,0,"0
(0.00)","0
-"
리얼디(Real D),리얼디,0,0,0,0,0,"0
(0.00)","0
-"
플렉스푸드,플렉스푸드본점,0,0,0,0,0,"0
(0.00)","0
-"
일이육삼,(주)일이육삼,0,0,0,0,0,"0
(0.00)","0
-"
88옛날통닭,(주)제이에스푸드빌,0,0,0,0,0,"0
(0.00)","0
-"
아랑경양회관,아랑,0,0,0,0,0,"0
(0.00)","0
-"
