브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
스타동,스타동패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
주군스시,바다사랑본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
간코,푸드리퍼블릭코리아(유),0,0,0,0,0,"0
(0.00)","0
(0.00)"
한입만초밥,(주)제이에스푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
테라이케맨,(주)씨엘파미유,0,0,0,0,0,"0
(0.00)","0
(0.00)"
궁싸부의 일식당,김싸부의일식당평내호평점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이자카야춘,춘,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무라,(주)무라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카츠오모이,카츠오모이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이케멘 돈카츠,나미공작소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
코나야,(주)세진푸드,0,0,0,1,0,"0
(0.00)","0
(0.00)"
삼미식당,(주)원앤원에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치라시스시,(주)본푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
타마,(주)타마스시,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카네마야(kanemaya),쿠산코리아(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
마루요시,(주)에스앤피프렌차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쿡플,프런치코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
혼다라멘,(주)리오컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
다카라함바그,(주)다카라푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
야한식당,야한식당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
본까쓰,(주)본푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고씨네,(주)팀씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
지구당,(주)지구당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대한독도회수산,이엘피코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무모한 초밥,무모한초밥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
기요항(キヨー 半),정희옥TheF&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼백돈돈가츠,삼백돈돈가츠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불당시장,불당시장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나베야,나베야돈까스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
메이쇼우동,(주)율,0,0,0,0,0,"0
(0.00)","0
(0.00)"
회락,회락,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일등카레,카레식당이토야암사동본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
호랑이식당,(주)무궁화푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
상무초밥,(주)에스앤피프렌차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
